attributeName,code,definition
species,s_acutus,Schoenoplectus acutus
species,s_americanus,Schoenoplectus americanus
species,s_californicus,Schoenoplectus californicus
species,s_maritimus,Schoenoplectus maritimus
species,s_tabernaemontani,Schoenoplectus tabernaemontani
species,t_domingensis,Typha domingensis
species,t_latifolia,Typha latifolia
