attributeName,code,definition
species,h_umbellate,Hydroctoyle umbellate
species,s_acutus,Schoenoplectus acutus
species,s_acutus_tabernaemontani,Schoenoplectus acutus OR Schoenoplectus tabernaemontani
species,s_americanus,Schoenoplectus americanus
species,s_californicus,Schoenoplectus californicus
species,s_maritimus,Schoenoplectus maritimus
species,s_tabernaemontani,Schoenoplectus tabernaemontani
species,typha,Typha spp.
